Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
5ee4b2cc-7d73-42a3-bdec-c84815c94f7c,582621,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1465,1.0,Email Bounced,South Africa,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,Modified
849237d2-a8ae-4338-bcaa-5c1779f5b221,582605,Landing Page Submission,Google,No,No,1,5.0,1464,5.0,Email Opened,India,IT Projects Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened
3d3ba3d6-661d-418e-b5d1-74f617d4497c,582589,Landing Page Submission,Google,No,No,0,6.0,168,3.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
956919ef-7c35-48be-9dab-524546a97a06,582571,Landing Page Submission,Direct Traffic,No,No,0,2.0,1094,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,Yes,Email Opened
b17ba619-ad12-498e-9705-334b3845a316,582566,Landing Page Submission,Organic Search,No,No,0,8.0,39,2.67,Page Visited on Website,India,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Potential Lead,Tier II Cities,01.High,01.High,17.0,19.0,No,Yes,Page Visited on Website
bc3b029a-cc92-4181-99b6-7ff3b9bd2efc,582543,Landing Page Submission,Direct Traffic,No,No,1,2.0,138,2.0,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,13.0,19.0,No,Yes,Unreachable
64b66aa9-95a4-4811-abbe-1b9f394e1fd3,582101,Landing Page Submission,Organic Search,No,No,0,4.0,95,4.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,Yes,SMS Sent
cf69a8ff-24a9-485a-9b05-acc7e99a7831,582084,Landing Page Submission,Direct Traffic,Yes,No,0,9.0,17,9.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Not Sure,No,No,Potential Lead,Mumbai,03.Low,01.High,12.0,20.0,No,Yes,SMS Sent
8a96fc16-beb3-4b21-be8d-f4466a2f3fe1,582047,Landing Page Submission,Direct Traffic,No,No,1,6.0,1494,1.5,Form Submitted on Website,India,Retail Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,20.0,No,Yes,Modified
5940c1c7-82fd-45e3-992a-e8119d5abaac,581968,Landing Page Submission,Direct Traffic,No,No,0,9.0,272,9.0,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,14.0,19.0,No,Yes,SMS Sent
98d99afb-9012-4968-ac77-fb02431f1dfd,581952,Landing Page Submission,Direct Traffic,No,No,0,6.0,503,6.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,SMS Sent
55937e2b-f3d5-4e71-a5e9-049a680d3ba8,581919,Landing Page Submission,Direct Traffic,No,No,0,1.0,421,1.0,Converted to Lead,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified
653ee3a4-cfcd-4961-a5d6-3c40920f491a,581644,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1020,2.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified
1662c0e4-0a8d-4440-a8cc-c4243e6ecd3a,581637,API,Google,No,No,1,3.0,268,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened
f0014227-e0d7-4639-886b-e24629defbda,581635,API,Organic Search,No,No,0,4.0,190,4.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent
79439cb8-aca6-4238-8053-c5678f5652c2,581587,Landing Page Submission,Direct Traffic,No,No,0,7.0,499,2.33,Page Visited on Website,India,Hospitality Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,01.High,02.Medium,17.0,15.0,No,Yes,Page Visited on Website
aa503b9c-f853-497f-a1cc-97d6b13312d1,581506,Landing Page Submission,Referral Sites,No,No,1,9.0,1123,9.0,SMS Sent,Singapore,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,SMS Sent
7c3f0ae6-bd4b-40bb-9634-d9f615db32fb,581489,Landing Page Submission,Google,No,No,0,4.0,34,4.0,Email Opened,India,Hospitality Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,17.0,No,No,Email Opened
20ed995c-0612-4065-a48b-bdfb399d4860,581406,Landing Page Submission,Organic Search,No,No,0,4.0,107,4.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,SMS Sent
3a0bfc9b-549c-488d-986b-01c07cb49d26,581358,API,Google,No,No,0,2.0,60,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Modified
104cd71e-a2e1-488e-9589-c41bcfe0c370,581303,API,Google,No,No,1,4.0,673,2.0,Email Opened,India,Human Resource Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,Email Opened
e09b83b5-b429-4a0a-a0f2-21a2f5046f92,581287,Landing Page Submission,Direct Traffic,No,No,0,3.0,210,3.0,Email Opened,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,Modified
8cf4f05c-8104-4eed-adba-855578645819,581283,Landing Page Submission,Organic Search,Yes,No,0,3.0,1314,3.0,Email Bounced,United States,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15.0,17.0,No,No,Modified
096b8c8e-6cad-4dac-a097-2542d460f069,581268,Landing Page Submission,Direct Traffic,No,No,0,12.0,75,6.0,Email Link Clicked,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,Yes,Email Link Clicked
b26b050b-6998-4858-a4f3-9a9fb0020b37,581211,API,Google,No,No,1,6.0,988,2.0,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified
0e141db6-1e14-4aa4-8d24-0a8151f0245b,581207,Landing Page Submission,Direct Traffic,No,No,1,2.0,856,2.0,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened
75596493-46f4-4864-9f64-3093d7d45dcf,581130,Landing Page Submission,Google,No,No,1,5.0,1276,1.67,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,SMS Sent
1b4b4398-686a-4617-bd7b-9259210e682f,581077,Landing Page Submission,Direct Traffic,No,No,0,4.0,95,4.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,Yes,Modified
42d472c5-7c6d-46e8-b4f1-1f141ecd6b01,581058,API,Google,No,No,1,2.0,187,2.0,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent
bcaed21b-1b09-4b4b-a07c-23eca948e0dc,581045,Landing Page Submission,Direct Traffic,No,No,1,7.0,1346,7.0,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Metro Cities,02.Medium,01.High,14.0,18.0,No,No,Email Opened
c8243ddd-9daa-4c71-b48f-b176dd5eaf08,580939,Landing Page Submission,Direct Traffic,No,No,1,5.0,1341,2.5,SMS Sent,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,Yes,Modified
950b852d-91f3-483c-a1d9-fcf5b2d31893,580914,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened
4a3a8267-5376-473d-bf66-47211877a7e2,580841,Landing Page Submission,Organic Search,No,No,1,5.0,1406,2.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Dual Specialization Student,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,Email Opened
6993ed17-4093-4f2f-99fa-b8f3352a9731,580732,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,479,1.0,Email Bounced,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,17.0,No,Yes,Modified
d8b8e1d7-6df8-401c-92fb-399ae19aaa3c,580725,Landing Page Submission,Google,No,No,1,4.0,1172,4.0,SMS Sent,India,E-COMMERCE,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent
5d14e902-8d43-470c-9501-ba802dcb42fe,580717,Landing Page Submission,Direct Traffic,No,No,0,3.0,180,3.0,SMS Sent,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,17.0,No,Yes,SMS Sent
6dd4047a-18b4-4bf9-aeff-bf1d16414127,580688,Landing Page Submission,Google,No,No,1,9.0,924,3.0,Page Visited on Website,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,No,Page Visited on Website
f8802d64-85e8-4656-a057-7d1ca6493f44,582424,API,Organic Search,No,No,0,3.0,1709,3.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,In confusion whether part time or DLP,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,14.0,14.0,No,No,Modified
c96e4f20-bcef-4d33-92c9-6ac91bf0dfaa,582406,Landing Page Submission,Google,No,No,0,2.0,391,2.0,Converted to Lead,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Mumbai,03.Low,01.High,11.0,18.0,No,No,Modified
5c26d1fd-a61a-4194-88ce-42eab43cc9e1,582361,Landing Page Submission,Direct Traffic,No,No,0,4.0,373,4.0,Had a Phone Conversation,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,Yes,Modified
89fc2cb9-cce1-42f6-9d9d-a5ae2ef31e70,582313,Landing Page Submission,Direct Traffic,No,No,1,5.0,1467,5.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified
d0be0023-2511-4621-8a66-972bf64cfa35,582244,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,Yes,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,15.0,18.0,No,No,Modified
af736b7a-4a7a-4829-98d0-a948dcfb0099,582241,Landing Page Submission,Direct Traffic,No,No,0,5.0,93,5.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified
9d36933c-c4dc-4e10-b647-764a4754186b,582206,Landing Page Submission,Google,No,No,0,2.0,723,2.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,No,SMS Sent
7f808326-0e7e-437d-92eb-1a45de743749,582192,API,Google,No,No,0,2.0,951,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Select,02.Medium,02.Medium,13.0,16.0,No,No,Modified
a259cf73-ac74-436c-98f2-bdb54bbb0151,582156,Landing Page Submission,Direct Traffic,No,No,1,2.0,1370,2.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Dual Specialization Student,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,SMS Sent
309b99d6-f4bd-446a-902f-756f59171058,582152,Landing Page Submission,Direct Traffic,No,No,0,2.0,1235,2.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,17.0,No,Yes,Modified
f05ad3c1-404b-47b2-82b3-d441badd6ee5,582107,API,Organic Search,No,No,1,4.0,715,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,SMS Sent
1e77a06b-2b14-4845-8bb3-ca01464c1780,582097,Landing Page Submission,Direct Traffic,No,No,0,2.0,1736,2.0,Email Link Clicked,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified
7f42c903-260e-4e0d-a6f7-aa52a8faf66b,582083,Landing Page Submission,Organic Search,No,No,1,4.0,653,2.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,SMS Sent
f0ffec59-a250-4ff5-af9b-014d6aad1aff,581971,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,Email Opened
07b30963-4872-439f-b141-a8b51520bd32,581950,API,Google,No,No,0,2.0,350,1.0,Olark Chat Conversation,China,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Modified
d1a807bb-0fa9-4f4a-8de4-a8d08f5c79fa,581947,Landing Page Submission,Direct Traffic,No,No,1,5.0,808,5.0,Email Opened,India,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened
15714157-5196-4915-b008-d1e857d09122,581941,API,Google,No,No,0,8.0,393,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,16.0,14.0,No,No,Modified
071f8f46-2b7e-4fa8-9d34-3a52ec8d5af2,581905,API,Google,No,No,0,1.0,14,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Select,03.Low,02.Medium,11.0,14.0,No,No,Modified
0b60789c-1fc6-43e1-9b38-3ac96ef9e79d,581902,Landing Page Submission,Google,No,No,0,2.0,870,2.0,SMS Sent,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,19.0,No,No,SMS Sent
3de4d942-f83f-407f-a47b-4be6e67e8fbd,581888,API,Direct Traffic,No,No,1,8.0,1456,2.67,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,03.Low,15.0,12.0,No,No,SMS Sent
ce2c9744-30c8-48b9-9718-1abc736f7007,581860,Landing Page Submission,Google,No,No,1,3.0,399,3.0,Email Link Clicked,India,Marketing Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Modified
7497ef96-c9f6-4bb6-b236-139e817ffeda,581797,Landing Page Submission,Direct Traffic,No,No,1,2.0,1089,2.0,Email Link Clicked,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,17.0,No,Yes,Email Link Clicked
112b1f51-3cad-4acc-9a4b-5f1c952129df,581789,Landing Page Submission,Direct Traffic,No,No,1,2.0,1237,2.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,17.0,No,Yes,SMS Sent
ffb5994d-2970-4e86-8ed7-d0c77fb5b6f0,581700,Landing Page Submission,Direct Traffic,No,No,0,4.0,387,1.33,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,Yes,SMS Sent
96f849b6-bb9d-4a96-8774-467f82a4e565,581667,Landing Page Submission,Direct Traffic,No,No,0,2.0,321,2.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,SMS Sent
